label,content
prevention,發佈日期：2022-01-09                        因應國際間新變異株Omicron威脅，中央流行疫情指揮中心與相關單位溝通及評估後於今(9)日宣布，今(2022)年1月9日至1月24日維持疫情警戒標準為第二級，調整或維持相關措施及規定如下：一、戴口罩規定加嚴，除下列少數例外情形，外出全程佩戴口罩：(一)運動、唱歌、拍照及直播、錄影、主持、報導、致詞、演講、講課等談話性質工作或活動之正式拍攝或進行時，恢復為須戴口罩。(二)下列場合得免戴口罩，但應隨身攜帶口罩，且如本身有相關症狀或與不特定對象無法保持社交距離時，仍應戴口罩：1.農林漁牧工作者於空曠處(如：田間、魚塭、山林)工作。2.於山林(含森林遊樂區)、海濱活動。3.於溫/冷泉、烤箱、水療設施、三溫暖、蒸氣室、水域活動等易使口罩潮濕之場合。(三)外出時有飲食需求，得免戴口罩。(四)於指揮中心或主管機關指定之場所或活動(例如：藝文表演/劇組/電視主播等演出人員正式拍攝演出時、運動競賽之參賽選手及裁判於比賽期間等)，如符合指揮中心或主管機關之相關防疫措施，得暫時脫下口罩。二、營業場所及公共場域(含交通運輸)應嚴格遵守：實聯制、量體溫、加強環境淸消、員工健康管理、確診事件即時應變。三、賣場、超市、市場加強人流管制：室內空間至少1.5米/人(2.25平方米/人)，室外空間至少1米/人(1平方米/人)；不開放試吃。四、餐飮場所：落實實聯制、量體溫、提供洗手設備及消毒用品；宴席不得逐桌敬酒敬茶。指揮中心將視國內外疫情及實際執行狀況，適時機動調整防疫措施，強化邊境監測及防疫作為，籲請民眾應落實個人防護措施，主動積極配合各項防疫規範，以兼顧防疫與生活品質。                    
prevention,"發佈日期：2022-03-03                        疾病管制署今(3)日表示，國內近期腹瀉就診人次上升，群聚事件檢出病原體以諾羅病毒為主，請民眾留意飲食安全與手部衛生，如有嘔吐、腹瀉等腸胃不適症狀應儘速就醫及落實生病在家休息；餐飲旅宿業者務必加強環境衛生管理，並留意員工健康狀況，如有疑似症狀者請立即暫停工作，以降低病毒傳播的風險。依據疾管署監測資料顯示，國內上週(2月20日至2月26日)腹瀉門急診就診累計110,783人次，較近二週就診人次略升(第7週及第6週分別為109,522、109,289)，惟低於近年同期，往年連假後易出現腹瀉就診人次上升；另全國近四週(第5至8週)共接獲83起腹瀉群聚通報，以餐飲旅宿業及校園通報案件為多，病原體檢出陽性案件計49起，以檢出諾羅病毒為主(46件，佔94%)。疾管署指出，病毒性腸胃炎傳染力極強，任何年齡層都可能經由吃到被污染的食物或飲水、手部接觸受污染的物品再碰觸自己的口鼻或眼睛黏膜、與病人密切接觸或吸入病人嘔吐物及排泄物所產生的飛沫而感染。常見症狀為腹瀉、嘔吐，並可能伴隨發燒、頭痛、胃痛、噁心、肌肉酸痛等，通常症狀會持續1至10天。患者年齡、個人健康狀況、感染的致病菌，以及吃了多少被污染的食物量等因素，均會影響症狀及其嚴重程度，抵抗力特別弱的人症狀會比較嚴重。疾管署呼籲，有效的預防方法為如廁後、進食或準備食物前務必正確洗手，做好個人防護；烹製菜餚應注意食品衛生，生熟食應分開處理，並避免食用未充分加熱的蛋、肉類或生食貝類水產品。並請旅宿及餐飲業者務必落實廚房及廁所等環境的消毒與清潔，並留意工作人員(尤其為廚工)衛生及健康情形；如有疑似症狀(尤其是食品從業人員)，應在家休息，至症狀解除至少48小時後，再恢復上學或工作，避免傳染他人。                     "
prevention,發佈日期：2022-08-26                        中央流行疫情指揮中心今(26)日表示，「臺灣社交距離APP」已於今(2022)年8月8日發布最新版本，新增優化功能為：配合「COVID-19確診個案自主回報系統」(以下稱BBS系統)簡化隨機碼上傳操作。目前民眾可於App Store及Google Play雙平台進行更新(版本v2.3.0)。指揮中心說明，民眾如有確診使用「臺灣社交距離APP」，原先僅能點選APP上［確診者上傳隨機ID］「索取驗證碼」等步驟，並於取得驗證碼簡訊的15分鐘內完成上傳操作。新版功能增加配合BBS系統的自動化步驟：1.用電腦填寫BBS系統者：點選＜我要上傳隨機碼＞，即會顯示QRCode。請開啟手機相機或能讀取QRCode的APP*，掃描QRCode，選擇打開網址後將自動開啟「臺灣社交距離APP」並帶入資料，只需點選分享，即完成上傳。2.用手機填寫BBS系統者：點選＜我要上傳隨機碼＞，將自動開啟「臺灣社交距離APP」，並將日期區間與驗證碼自動帶入，只需點選分享，便完成上傳。指揮中心呼籲，鑒於我國本土疫情仍持續發展中，籲請已安裝「臺灣社交距離APP」之民眾儘速更新，並鼓勵未安裝民眾下載使用，指揮中心持續積極推動各種科技防疫措施，請全民於疫情期間配合政府防疫作為，共同為維護國內防疫安全努力。*備註：部分Android手機相機無法掃描後，直接打開網址並自動開啟「臺灣社交距離APP」，建議Android系統可安裝「QR掃描儀&條形碼掃描儀 (繁體中文)」等APP。                    
prevention,發佈日期：2022-06-12                        中央流行疫情指揮中心今(12)日表示，陳時中指揮官上午自覺有相關症狀，使用家用快篩試劑檢驗，結果為陽性，已透過通訊診療判定為確診，將進行居家照護，目前身體狀況良好。另近日與陳指揮官接觸之疫情監測組組長周志浩、發言人莊人祥、醫療應變組副組長羅一鈞及王必勝，已完成快篩，結果均為陰性，目前身體狀況良好、皆無症狀，將持續落實自我健康監測。指揮中心指出，陳指揮官居家照護期間，指揮中心持續進行防疫工作，指揮官相關業務將由陳副指揮官宗彥暫代，陳指揮官亦會透過電話及視訊方式，掌握各項防疫工作進度。                    
prevention,發佈日期：2022-11-28                        中央流行疫情指揮中心今(28)日宣布，考量國內疫情趨緩、呼吸道傳染病流行情形平穩，為兼顧防疫、經濟及社會運作，維持國內防疫量能與有效控管風險，經綜合評估疫情情勢，12月1日起適度放寬戴口罩等防疫措施，相關規定說明如下：一、室外空間、室外場所，取消應全程佩戴口罩之規定。惟歲末／跨年大型室外活動之口罩規定，將視近期疫情變化，另行研擬。二、外出於室內空間、室內場所(包括車廂、船舶、航空器等運具之內部空間)，維持應全程戴口罩，但符合例外情形者，得免戴口罩。三、符合以下例外情形者，於室內得免戴口罩，但應隨身攜帶或準備口罩。但若本身有相關症狀或與不特定對象無法保持社交距離時，仍應戴口罩：(一)從事運動、唱歌、拍攝個人/團體照。(二)自行開車，車內均為同住家人，或無同車者時。(三)直播、錄影、主持、報導、致詞、演講、講課等談話性質工作或活動之正式拍攝或進行時。(四)於溫/冷泉、烤箱、水療設施、三溫暖、蒸氣室、水域活動等易使口罩潮濕之場合。四、外出時有飲食需求，得免戴口罩。五、於指揮中心或主管機關指定之室內場所或活動，如符合指揮中心或主管機關之相關防疫措施，得暫時脫下口罩。六、餐飲場所：取消宴席不得逐桌敬酒敬茶之規定。指揮中心提醒，體質敏感、有慢性病或發燒、呼吸道症狀的民眾，於人潮較密集區，仍建議戴口罩；防疫工作人人有責，請民眾自主落實防疫措施，維持個人衛生好習慣，保護自己也保護他人，共同維護國內社區安全。並籲請尚未完全接種COVID-19的民眾，儘速完成COVID-19疫苗接種，保護自身及親友健康。                    
prevention,發佈日期：2022-01-04                        中央流行疫情指揮中心今(4)日表示，為因應桃園機場群聚感染案件，陳時中指揮官於今日下午協同醫療應變組王必勝副組長、桃園市政府衛生局王文彥局長、衛生福利部疾病管制署北區管制中心及機場公司航運中心工作人員，實地進行入境旅客動線勘查，評估釐清風險，檢視第一線人員防護裝備及消毒情形，並啟動下列防疫作為：一、 成立前進指揮所，由醫療應變組王必勝副組長擔任指揮官，統籌指揮相關防疫工作，進行跨單位溝通協調，並評估各單位現場作業風險，提出相關改善計畫。二、 針對高風險旅客(14天內有症狀)之入境動線，重新釐清評估風險，避免與其他民眾、工作人員接觸，降低傳播可能性。三、 配合桃園市政府衛生局採檢規劃「擴大、快速」戰略概念，擴大評估可能有在個案活動地(如清潔的廁所)活動之其他人員，快速進行相關篩檢。                    
prevention,"發佈日期：2022-11-11                        中央流行疫情指揮中心今(11)日宣布，為保障弱勢民眾與國小學生健康，將擴大發放低收入戶與中低收入戶及國小學生每人5劑免費家用抗原快篩試劑，預估約有180萬人受惠。指揮中心說明，國小學生發放免費家用抗原快篩試劑對象為111學年度在學的學生，家用快篩試劑將直接配送至學校，由學校發放給學生。至於低收入戶及中低收入戶，則依縣市政府提供名冊計算所需家用快篩試劑數量，寄送至縣市政府社會局/公所，由該等單位協助發放。指揮中心指出，此次發放之家用快篩試劑，為額外提供之免費領取份數，不會影響實名制的購買資格，亦即曾經購買過實名制快篩試劑的學生與低收入戶及中低收入戶，仍可再免費領取此次家用快篩試劑。指揮中心進一步說明，此次家用快篩試劑需經分裝、理貨及物流配送等作業，除配送點逾3,200處外，且適逢今(2022)年11月26日地方選舉活動及投票期程，預計11月21日前全數可配達各國小學校並開始配發；至於各縣市政府社會局/公所，低收入戶及中低收入戶民眾可領取時間，則依地方政府安排，至遲在11月底前可以開始領取。指揮中心提醒，此次免費發放國小學生家用快篩試劑之配發數量充足，學校發放給學生後若有剩餘，得併入學校原有家用快篩試劑備存量，並依照相關原則管理使用。另低收入戶及中低收入戶部分，家用快篩試劑發放後倘有剩餘數，則留供縣市政府第一線防疫使用。                    "
prevention,發佈日期：2022-11-04                        中央流行疫情指揮中心表示，自今(2022)年11月7日起，調整下列防治政策：1. 取消接觸者「居家隔離」措施，全面採行「0+7天自主防疫」。2. 非重症確診者隔離/自主健康管理改為「7+n天」：非重症確診者於隔離7天解除隔離後，接續進行自主健康管理，最多7天，自主健康管理期間如快篩陰性，即可提前解除相關管制措施。3. 取消民眾參加「會接觸不特定人士或無法持續有效保持社交距離」性質活動須完成COVID-19疫苗追加劑(第3劑)接種或快篩之限制，包含宗教活動、團體旅遊及健身房、八大行業等。4.取消營業場所及公共場域體溫量測之強制性規範。指揮中心說明，配合上述政策鬆綁，11月7日起確診民眾至「確診個案自主回報疫調系統」填寫相關資訊時，就同住接觸者部分僅需填報2歲以上及未滿2歲密切接觸者「人數」，無須填列同住接觸者詳細個人資訊，地方政府將提供2歲以上密切接觸者每人4劑公費快篩試劑於自主防疫期間使用。指揮中心提醒，採居家照護之確診民眾自11月7日起，於完成7天隔離後接續進行自主健康管理，最多7天；自主健康管理期間如果快篩陰性，即可解除自主健康管理。進行自主健康管理之民眾，無症狀者可以正常生活及外出，不以快篩結果為限制，惟應避免出入無法保持社交距離或容易近距離接觸不特定對象之場所，禁止聚餐、聚會等近距離或群聚型活動，如須前往醫院陪病、探病、就醫或檢查，請遵守目前各項醫療應變措施，有症狀者如需就醫，禁止搭乘大眾交通運輸工具，以保護自己與他人。指揮中心同時指出，自11月7日起，亦鬆綁部分社區管制措施，逐步回歸常態生活。民眾參加宗教活動、團體旅遊及或是進出健身房、八大行業等「會接觸不特定人士或無法持續有效保持社交距離」性質活動或場域，不受疫苗接種劑次及快篩結果之限制；另進入營業場所及公共場域亦不再強制量測體溫。指揮中心呼籲，民眾應持續配合相關防治措施及指引，落實勤洗手及咳嗽禮節等衛生防護措施，並建議接種COVID-19疫苗，提升自身及社區保護力，降低疾病傳播風險。                     
prevention,發佈日期：2022-05-17                        中央流行疫情指揮中心今(17)日表示，鑒於COVID-19本土疫情持續升溫，且考量65歲(含)以上長者為感染後易產生嚴重併發症或死亡之高風險族群，為利儘速給予此類個案抗病毒藥物，降低病情惡化之風險，諮詢專家修訂「嚴重特殊傳染性肺炎」病例定義，65歲(含)以上長者，無論是否為居家隔離/檢疫或自主防疫對象，如使用家用抗原快篩試劑檢測結果陽性，並經醫事人員確認，或由醫事人員執行抗原快篩結果陽性者，即為確診，並自今(2022)年5月18日起實施。指揮中心表示，65歲(含)以上長者使用家用抗原快篩試劑檢測結果陽性後，可攜帶快篩檢測卡匣/檢測片就近至醫療院所(含衛生所)請醫師現場評估確認，屬於居家隔離/居家檢疫/自主防疫之長者仍可委請親友協助前往醫療院所或採遠距方式辦理；或透過遠距門診醫療，請遠距/視訊診療醫師協助評估確認。經醫師確認，且達成醫病共識後，由評估確認醫師或其所屬醫事機構進行健保IC卡上傳通報或至法定傳染病通報系統進行通報，將由系統自動研判確診。指揮中心進一步說明，確診個案後續將由地方政府衛生局依確診個案分流收治原則，安排於住家居家照護或其他指定處所進行隔離或隔離治療，但民眾或評估醫師對於快篩陽性結果如未有共識或有疑義，仍可前往社區採篩檢站或鄰近社區採檢院所，再次進行PCR採檢確認。                    
prevention,發佈日期：2022-05-16                        中央流行疫情指揮中心今(16)日表示，為降低65歲以上具重症風險因子者感染COVID-19後病程發展為重症之風險，於使用新型冠狀病毒抗原快篩試劑檢測陽性，經醫師確認研判、達成醫病共識後，由醫師通報確診，並可評估使用Paxlovid抗病毒藥物治療。指揮中心說明，為把握及時COVID-19口服抗病毒藥物用藥時機，自今(2022)年5月18日起，65歲以上長者使用家用抗原快篩試劑檢測結果陽性後，可攜帶快篩檢測卡匣/檢測片卡就近至醫療院所(含衛生所)請醫師現場評估確認；或透過遠距門診醫療，請遠距/視訊診療醫師協助評估確認。指揮中心進一步說明，經醫師依病人提供之抗原快篩陽性檢驗結果與臨床研判，認定病人高度疑似感染COVID-19且達成醫病共識者，由醫師以健保IC卡上傳COVID-19檢驗結果等方式通報確診，並進行Paxlovid抗病毒藥物(輝瑞口服抗病毒藥)適應症評估；醫師經詳細說明治療效益與副作用，於取得病人或其代理人同意後，即可開立處方箋。持釋出處方箋者，由親友持前往社區藥局或Paxlovid配賦醫院領取藥品，進行治療。指揮中心指出，民眾或評估醫師對於快篩陽性結果如未有共識或仍有疑義，則可進行PCR採檢，或於現場，或以視訊方式，於醫事人員監督、指導下再次執行快篩，如仍為陽性結果者，由醫師通報確診，並由醫師進行前述流程評估藥物治療及進行系統通報。指揮中心提醒，民眾取得口服抗病毒藥物後應依醫囑指示服藥，完成完整療程，切勿自行增減藥量或改變使用方式，以免影響治療效果；如出現服藥後不適症狀，應立即聯繫諮詢開立處方之醫療院所、居家照護團隊或各地方政府關懷中心，以及配合指示就醫。指揮中心表示，依據國際已發表之隨機對照試驗，以Molnupiravir治療發病5天內之COVID-19門診病患，住院或死亡率下降31%，Paxlovid則下降88%。另考量Molnupiravir的作用機轉為使病毒基因組錯誤累積，可能造成病毒突變，且有胎兒毒性及骨骼與軟骨毒性等副作用，因此於「新型冠狀病毒SARS-CoV-2 感染臨床處置指引」中，建議本藥品提供無法使用其他建議藥物之具重症風險因子(除懷孕外)，未使用氧氣且於發病5天內之≧18歲的病人使用。因此該藥品以提供血液透析、以管灌方式進食、思覺失調等無法使用其他建議藥物病人為主，不以釋出處方箋方式提供；開立Molnupiravir處方箋之院所需循程序向配賦點申領後，再將藥品提供病人治療。指揮中心再次呼籲，民眾應儘速完成疫苗接種，落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，下載及使用「臺灣社交距離APP」，共同嚴守社區防線。                    
prevention,發佈日期：2021-09-18                        中央流行疫情指揮中心今(18)日表示，考量目前國內口罩產量已大幅提升，足夠供應每位國人所需，且有多元購買口罩管道，民眾透過實名制通路取得口罩的需求已大幅下降，因此實名制口罩網路/超商販售通路，將運作至第44輪後暫停服務。藥局通路及無健保特約藥局的偏鄉衛生所，則仍持續維持實名制口罩販售服務。指揮中心進一步說明，最後1輪(第44輪)實名制口罩網路/超商販售的續(預)購時間為今(2021)年9月27日至10月6日，取貨時間為10月11日至10月24日；另外第43輪及第44輪已預繳款未領取口罩的補領時間，分別為10月25日至11月7日及11月8日至11月21日，請民眾依時程續(預)購、取貨及補領。此外，為保障停用口罩網路/超商販售通路後，民眾持續可以購買到口罩，藥局通路與無健保特約藥局的偏鄉衛生所，仍維持提供實名制口罩販售服務。指揮中心指出，去(2020)年初COVID-19疫情初期，因應民眾突然增加的購買口罩需求，且當時國內口罩產能有限，為讓徵用口罩能有效分配及提供民眾購買，指揮中心於去年2月6日推動口罩實名制，透過藥局通路販售徵用口罩；之後為讓沒時間排隊買口罩的上班族、學生等族群便於購買口罩，再於3月12日增加網路/超商販售通路，民眾上網路預購後，可選擇到統一、全家、萊爾富、OK、全聯社、美廉社、屈臣氏及康是美等全國8大超商/市/藥妝店的1萬4千餘家門市取貨。實名制口罩推行至今，已販售約17億片，在此次COVID-19疫情的防疫過程，發揮相當重要之貢獻。指揮中心特別感謝藥師/藥劑生、衛生所及各超商/市/藥妝店相關人員，一年多來對疫情防治付出的努力和辛勞，重大貢獻值得民眾肯定。現在網路/超商通路已完成階段性任務，暫停服務，未來實名制口罩，將由藥局通路與偏鄉衛生所繼續販售，落實醫材管理，以及提供民眾專業諮詢服務。                    
prevention,發佈日期：2022-01-19                        中央流行疫情指揮中心今(19)日表示，鑒於印度、東南亞疫情持續升溫，為及時防堵疫情，自今(2022)年1月20日零時起(航班表定抵臺時間)，增列印度及東南亞(菲律賓、柬埔寨、泰國、越南、緬甸、印尼、馬來西亞、新加坡)航線航班旅客，於抵臺時進行落地公費採檢及快速核酸檢驗，檢驗結果陰性者接續入境通關程序，且應搭乘防疫車輛前往防疫旅宿/集中檢疫所完成檢疫；檢驗結果陽性者，指派專人完成證照查驗後，由空側後送醫院或集中檢疫所/加強版防疫旅宿。指揮中心指出，旅客抵臺時須進行「落地採驗」之航班為歐美、中東、紐澳及本次新增之印度、東南亞航線航班，籲請旅客配合入境檢疫作業。指揮中心再次強調，邊境管制為防範COVID-19疫情之重要關鍵，入境旅客抵臺時應主動配合邊境檢疫措施，並依指揮中心規定的交通方式前往檢疫地點，同時遵守檢疫期間各項檢疫、防疫措施，落實全民共同抗疫，以維護國內社區安全。                     
prevention,發佈日期：2022-04-01                        中央流行疫情指揮中心今(1)日表示，因應國內持續調整邊境與國內防疫措施，為兼顧與維持防疫量能、社會經濟活動及有效控管風險，使用池化方式提升社區核酸篩檢量為可行的配套措施，藉由早期檢測病毒帶原者，迅速阻斷傳播鏈。指揮中心指出，目前獲我國衛生福利部食品藥物管理署核發緊急授權許可，可應用於新型冠狀病毒(SARS-CoV-2)核酸檢測的檢驗平台多元，國內各指定檢驗機構已依其硬體規模、檢驗需求及人力配置等現況選用最適平台建立檢驗流程。依這些相關試劑仿單記載的檢測靈敏度換算，單一檢體上機可偵測的陽性個案Ct值約介於34-38之間，若進一步採用1:10池化模式進行，除可大幅提升單位時間的可檢驗件數，於大規模篩檢時加速陰性個案的排除效率；針對陽性個案檢驗，仍可正確檢出Ct值介於31-35的陽性患者。指揮中心說明，目前1:10的池化檢驗僅適用於發生率不高的族群，針對高感染風險的疑似個案，仍採用非池化標準流程，維持精準檢驗的要求。指揮中心強調，池化檢驗模式的採用，可在不影響檢驗結果正確性為前提，除可大量提升社區篩檢校能，亦可有效節約國內檢驗資源，可使全國新型冠狀病毒檢驗網絡運作永續進行。                    
